FileName;IBS;CFS;CFS without Floor and Walls;VCIS;NCIS;TotalElementsCount;Error;PipelineDurationSeconds;Module1_Name;Module1_Duration_s;Module1_PromptTokens;Module1_CompletionTokens;Module1_TotalTokens;Module2_Name;Module2_Duration_s;Module2_PromptTokens;Module2_CompletionTokens;Module2_TotalTokens;Module3_Name;Module3_Duration_s;Module3_PromptTokens;Module3_CompletionTokens;Module3_TotalTokens;Module4_Name;Module4_Duration_s;Module4_PromptTokens;Module4_CompletionTokens;Module4_TotalTokens;Module5_Name;Module5_Duration_s;Module5_PromptTokens;Module5_CompletionTokens;Module5_TotalTokens
output_classroom_easy_withoutValidator_o3_2025-05-21_22-58-32;49.29578;18.30986;66.15385;95.48472;83.61371;71;;634.694;master_planner;6.983;1157;331;1488;game_objects_size_module;101.487;1078;9985;11063;relation_module;63.744;1739;7244;8983;object_placement_module;157.386;19100;12779;31879;json_converter;142.550;12998;12520;25518
output_classroom_easy_withoutValidator_o3_2025-05-21_22-59-03;71.42857;91.83673;91.83673;98.72189;83.25686;49;;659.456;master_planner;5.020;1157;335;1492;game_objects_size_module;52.885;887;5112;5999;relation_module;125.193;1420;13589;15009;json_converter;118.251;3274;11834;15108
output_classroom_easy_withoutValidator_o3_2025-05-21_22-59-19;71.42857;91.83673;91.83673;98.72189;83.25686;49;;676.172;master_planner;5.365;1157;337;1494;game_objects_size_module;88.991;541;8410;8951;relation_module;105.135;1434;11475;12909;object_placement_module;245.768;20003;15743;35746;json_converter;98.830;10788;8838;19626
output_classroom_easy_withoutValidator_o3_2025-05-21_23-00-41;66.12904;0;0;87.72853;99.5041;62;;758.770;master_planner;5.172;1157;331;1488;game_objects_size_module;66.501;899;8154;9053;relation_module;93.012;1791;11352;13143;object_placement_module;258.618;18630;15243;33873;json_converter;160.560;12343;12791;25134
output_classroom_easy_withoutValidator_o3_2025-05-21_23-06-42;53.73134;19.40298;90.16393;93.45141;99.08935;67;;1117.769;master_planner;5.830;1157;348;1505;game_objects_size_module;104.312;671;9862;10533;relation_module;106.426;1590;12204;13794;object_placement_module;308.811;18105;15192;33297;json_converter;246.988;13395;12709;26104
output_classroom_easy_withoutValidator_o3_2025-05-28_23-20-32;15;8.333333;32.72727;89.08994;96.9369;60;;1077.774;master_planner;9.490;1157;352;1509;game_objects_size_module;55.115;1038;4694;5732;relation_module;147.655;1636;14982;16618;json_converter;137.945;3182;13576;16758
output_classroom_easy_withoutValidator_o4-mini_2025-05-21_23-22-22;57.89474;9.210526;87.14286;93.29063;98.97318;76;;669.175;master_planner;7.646;1157;338;1495;game_objects_size_module;75.378;552;10453;11005;relation_module;82.637;1195;11824;13019;object_placement_module;238.505;18838;25268;44106;json_converter;152.429;13069;10686;23755
output_classroom_easy_withoutValidator_o4-mini_2025-05-21_23-22-25;56.89655;12.06897;92.45283;96.04993;99.46388;58;;671.638;master_planner;7.457;1157;325;1482;game_objects_size_module;75.780;629;9222;9851;relation_module;70.507;1892;10085;11977;object_placement_module;157.022;18611;15825;34436;json_converter;156.710;11095;11242;22337
output_classroom_easy_withoutValidator_o4-mini_2025-05-21_23-32-25;68.51852;12.96296;83.33334;95.52831;98.99729;54;;559.420;master_planner;5.642;1157;311;1468;game_objects_size_module;129.518;552;12499;13051;relation_module;84.648;1632;10095;11727;object_placement_module;164.251;19855;16871;36726;json_converter;77.168;7792;10312;18104
output_classroom_easy_withoutValidator_o4-mini_2025-05-21_23-33-42;58.06452;19.35484;83.92857;91.88877;98.63084;62;;636.481;master_planner;6.465;1157;328;1485;game_objects_size_module;41.524;670;4849;5519;relation_module;100.047;1436;11681;13117;object_placement_module;187.000;20116;19855;39971;json_converter;196.667;11740;16935;28675
output_classroom_easy_withoutValidator_o4-mini_2025-05-21_23-43-41;7.407407;74.07407;95.83334;94.99723;98.61331;54;;547.969;master_planner;4.236;1157;296;1453;game_objects_size_module;53.751;1151;6742;7893;relation_module;63.611;2128;7846;9974;object_placement_module;210.697;18756;21382;40138;json_converter;83.140;10632;9762;20394
output_classroom_easy_withoutValidator_o4-mini_2025-05-21_23-44-32;63.63636;14.54545;96;95.64671;99.07217;55;;598.799;master_planner;5.011;1157;339;1496;game_objects_size_module;55.182;934;6953;7887;relation_module;96.483;1814;13128;14942;object_placement_module;135.852;20044;12987;33031;json_converter;100.432;10737;10000;20737
output_classroom_easy_withoutValidator_o4-mini_2025-05-21_23-45-44;68.96552;15.51724;96.15385;99.73267;99.85633;58;;671.015;master_planner;5.026;1157;356;1513;game_objects_size_module;85.393;659;11333;11992;relation_module;128.954;1522;14214;15736;object_placement_module;130.693;19682;13093;32775;json_converter;138.455;11179;11530;22709
output_classroom_easy_withoutValidator_o4-mini_2025-05-21_23-54-55;56.70103;32.98969;55.43478;85.38669;96.08238;97;;1222.743;master_planner;4.800;1157;342;1499;game_objects_size_module;36.881;800;4668;5468;relation_module;107.070;1322;12727;14049;object_placement_module;756.421;11138;16294;27432;json_converter;172.150;8671;20280;28951
output_classroom_easy_withoutValidator_o4-mini_2025-05-22_00-05-18;69.49152;79.66102;88.88889;98.81756;98.35793;59;;489.948;master_planner;5.385;1157;397;1554;game_objects_size_module;49.917;1213;6763;7976;relation_module;80.457;1533;9894;11427;object_placement_module;165.099;18234;16062;34296;json_converter;97.298;11881;11660;23541
output_classroom_easy_withoutValidator_o4-mini_2025-05-22_00-05-41;64.81481;62.96296;75.5102;97.9626;99.35241;54;;513.298;master_planner;4.213;1157;308;1465;game_objects_size_module;40.841;689;5086;5775;relation_module;73.703;1662;10470;12132;object_placement_module;196.708;18639;18959;37598;json_converter;77.134;10648;9165;19813
output_classroom_easy_withoutValidator_o4-mini_2025-05-22_00-07-46;69.64286;82.14286;94.11765;98.38441;98.54568;56;;638.319;master_planner;4.801;1157;355;1512;game_objects_size_module;62.471;473;6202;6675;relation_module;84.675;1720;8212;9932;object_placement_module;247.599;18864;25639;44503;json_converter;106.572;10939;13111;24050
output_classroom_easy_withoutValidator_o4-mini_2025-05-22_00-13-03;62.90322;1.612903;83.92857;96.24812;99.62548;62;;955.303;master_planner;4.262;1157;319;1476;game_objects_size_module;87.012;676;10698;11374;relation_module;136.865;1980;11433;13413;object_placement_module;263.808;19570;27741;47311;json_converter;110.234;11703;10847;22550
output_classroom_easy_withoutValidator_o4-mini_2025-05-26_22-37-32;62.90322;1.612903;83.92857;96.24812;99.62548;62;;875.275;master_planner;5.665;1157;333;1490;game_objects_size_module;21.895;892;2565;3457;relation_module;74.702;1748;9635;11383;json_converter;110.290;3158;12550;15708
output_classroom_easy_withoutValidator_o4-mini_2025-05-26_22-42-03;75;8.928572;90.19608;94.35007;99.21355;56;;1146.341;master_planner;12.410;1157;344;1501;game_objects_size_module;58.625;912;6585;7497;relation_module;92.960;1669;10494;12163;json_converter;81.665;3174;10668;13842
output_classroom_easy_withoutValidator_o4-mini_2025-05-26_22-42-07;75;8.928572;90.19608;94.35007;99.21355;56;;1151.243;master_planner;5.142;1157;268;1425;game_objects_size_module;49.815;1439;5463;6902;relation_module;57.567;2324;6819;9143;json_converter;89.484;3109;9146;12255
output_classroom_easy_withoutValidator_o4-mini_2025-05-26_22-42-36;75;8.928572;90.19608;94.35007;99.21355;56;;1175.928;master_planner;6.210;1157;362;1519;game_objects_size_module;85.020;1290;9612;10902;relation_module;74.556;2087;6940;9027;json_converter;57.353;3199;5630;8829
output_classroom_easy_withoutValidator_o4-mini_2025-05-26_22-43-29;74;68;86.66666;97.51068;96.97144;50;;1229.991;master_planner;6.234;1157;360;1517;game_objects_size_module;49.178;776;5871;6647;relation_module;76.056;2062;9436;11498;json_converter;121.847;3201;13679;16880
output_classroom_easy_withoutValidator_o4-mini_2025-05-26_22-53-57;62.68657;10.44776;22.95082;91.58314;98.23846;67;;1860.356;master_planner;6.569;1157;349;1506;game_objects_size_module;67.845;902;7708;8610;relation_module;75.540;1968;9518;11486;object_placement_module;175.406;19835;16701;36536;json_converter;130.232;12384;15110;27494
output_classroom_easy_withoutValidator_o4-mini_2025-05-27_00-09-41;66.66666;81.15942;87.5;98.86845;99.44189;69;;802.243;master_planner;5.437;1157;305;1462;game_objects_size_module;61.678;567;5968;6535;relation_module;171.698;1493;16872;18365;object_placement_module;276.360;19681;27353;47034;json_converter;147.916;12753;14098;26851
output_classroom_easy_withoutValidator_o4-mini_2025-05-27_00-10-11;60.60606;54.54546;71.66666;96.83305;98.85266;66;;833.027;master_planner;6.715;1157;406;1563;game_objects_size_module;75.111;1314;7392;8706;relation_module;80.339;1985;9251;11236;object_placement_module;315.696;20011;30446;50457;json_converter;144.645;12284;13899;26183
output_classroom_easy_withValidator_o3_2025-05-17_14-21-46;66.07143;12.5;31.37255;89.86081;98.30778;56;;1078.312;master_planner;6.973;1157;372;1529;game_objects_size_module;67.651;762;8883;9645;relation_module;109.397;1667;13027;14694;wall_validator_module;12.681;1031;1542;2573;collision_validator_module;5.963;973;528;1501;realign_module;159.973;1094;16795;17889;wall_validator_module;30.394;4434;3504;7938;collision_validator_module;186.743;4376;21509;25885;realign_module;162.286;4962;13816;18778;json_converter;107.725;7128;11660;18788
output_classroom_easy_withValidator_o3_2025-05-17_14-22-06;60.65574;1.639344;1.818182;83.49665;98.27418;61;;1098.124;master_planner;6.230;1157;324;1481;game_objects_size_module;90.751;509;11537;12046;relation_module;84.581;1763;10452;12215;object_placement_module;157.905;19233;12692;31925;wall_validator_module;39.376;9854;4067;13921;collision_validator_module;136.134;9796;13179;22975;realign_module;84.218;10890;9083;19973;wall_validator_module;37.834;8514;4208;12722;collision_validator_module;122.062;8456;11288;19744;realign_module;89.648;10795;9433;20228;json_converter;106.870;10825;10399;21224
output_classroom_easy_withValidator_o3_2025-05-17_14-23-48;69.09091;7.272727;95.91837;94.7606;99.32596;55;;1204.158;master_planner;8.044;1157;337;1494;game_objects_size_module;74.242;717;5319;6036;relation_module;103.495;1517;10804;12321;object_placement_module;137.567;19213;13268;32481;wall_validator_module;22.935;9197;2543;11740;collision_validator_module;61.758;9139;6304;15443;realign_module;183.601;9290;19015;28305;wall_validator_module;81.565;7899;9327;17226;collision_validator_module;181.277;7841;17953;25794;realign_module;182.537;9373;19203;28576;json_converter;63.681;10176;7126;17302
output_classroom_easy_withValidator_o3_2025-05-17_14-24-11;64.81481;79.62963;100;98.80391;99.73462;54;;1223.513;master_planner;6.388;1157;342;1499;game_objects_size_module;78.918;754;9955;10709;relation_module;127.417;1677;13249;14926;object_placement_module;127.153;18445;12161;30606;wall_validator_module;41.501;8961;3632;12593;collision_validator_module;95.837;8903;11692;20595;realign_module;140.363;10357;13179;23536;wall_validator_module;33.657;7763;3181;10944;collision_validator_module;113.309;7705;11790;19495;realign_module;90.057;8181;8600;16781;json_converter;112.896;10138;12412;22550
output_classroom_easy_withValidator_o3_2025-05-17_14-25-29;75;17.85714;76;92.73612;97.77735;56;;1301.202;master_planner;6.346;1157;326;1483;game_objects_size_module;89.276;630;9751;10381;relation_module;78.491;2212;8373;10585;wall_validator_module;6.760;984;425;1409;collision_validator_module;10.448;926;1055;1981;realign_module;232.320;728;23054;23782;wall_validator_module;56.376;8725;5551;14276;collision_validator_module;182.695;8667;20981;29648;realign_module;221.318;9420;20020;29440;json_converter;90.891;11558;10371;21929
output_classroom_easy_withValidator_o3_2025-05-17_14-26-59;22.58064;38.70968;53.84615;98.60521;99.2845;31;;1391.115;master_planner;6.628;1157;313;1470;game_objects_size_module;89.871;1350;10873;12223;relation_module;72.075;2189;7768;9957;wall_validator_module;35.878;869;2461;3330;collision_validator_module;54.596;811;7253;8064;realign_module;38.416;2666;4423;7089;wall_validator_module;46.258;2561;3947;6508;collision_validator_module;458.738;2503;17238;19741;realign_module;60.463;3415;6965;10380;json_converter;72.343;5210;8149;13359
output_classroom_easy_withValidator_o3_2025-05-17_14-28-45;61.01695;22.0339;100;93.58863;99.34315;59;;1496.152;master_planner;8.746;1157;395;1552;game_objects_size_module;85.946;1061;6975;8036;relation_module;84.779;1603;10595;12198;object_placement_module;103.670;19460;11635;31095;wall_validator_module;52.430;8610;5226;13836;collision_validator_module;389.943;8552;20508;29060;realign_module;164.984;9850;15854;25704;wall_validator_module;41.051;8184;3181;11365;collision_validator_module;258.203;8126;25765;33891;realign_module;82.155;8977;9637;18614;json_converter;113.205;10396;13128;23524
output_classroom_easy_withValidator_o3_2025-05-17_14-29-39;65;28.33333;79.62963;97.23656;98.71294;60;;1550.876;master_planner;6.101;1157;342;1499;game_objects_size_module;53.958;690;5089;5779;relation_module;106.609;1797;12208;14005;object_placement_module;152.165;19340;11388;30728;wall_validator_module;46.756;9841;3373;13214;collision_validator_module;167.858;9783;17756;27539;realign_module;146.106;10417;15176;25593;wall_validator_module;86.038;8864;8138;17002;collision_validator_module;272.992;8806;25264;34070;realign_module;273.391;9660;19319;28979;json_converter;101.024;10872;11924;22796
output_classroom_easy_withValidator_o3_2025-05-17_14-31-08;58.73016;15.87302;87.7193;96.23252;99.30462;63;;1640.345;master_planner;6.499;1157;340;1497;game_objects_size_module;157.090;966;16786;17752;relation_module;50.668;1884;6658;8542;object_placement_module;215.053;18259;14364;32623;wall_validator_module;103.323;9563;10200;19763;collision_validator_module;176.035;9505;16021;25526;realign_module;186.314;11176;19718;30894;wall_validator_module;66.085;8541;6066;14607;collision_validator_module;180.703;8483;17128;25611;realign_module;76.807;9279;9158;18437;json_converter;174.095;10822;19517;30339
output_classroom_easy_withValidator_o3_2025-05-17_14-32-31;58.73016;15.87302;87.7193;96.23252;99.30462;63;;1723.749;master_planner;6.185;1157;311;1468;game_objects_size_module;98.029;737;7734;8471;relation_module;99.570;2303;10328;12631;object_placement_module;158.272;19490;14395;33885;wall_validator_module;35.236;9682;3708;13390;collision_validator_module;253.546;9624;22946;32570;realign_module;199.372;10188;16153;26341;wall_validator_module;75.270;8979;8304;17283;collision_validator_module;222.048;8921;25628;34549;realign_module;88.477;8856;9296;18152;json_converter;96.442;11507;10414;21921
output_classroom_easy_withValidator_o3_2025-05-17_16-06-58;57.14286;100;100;99.99999;99.99999;35;;995.435;master_planner;4.956;1157;279;1436;game_objects_size_module;62.801;410;7430;7840;relation_module;75.064;1418;8836;10254;object_placement_module;88.288;18632;7824;26456;wall_validator_module;44.757;6277;4784;11061;collision_validator_module;99.421;6219;11725;17944;realign_module;107.329;6404;11160;17564;wall_validator_module;45.240;5426;4223;9649;collision_validator_module;146.800;5368;13552;18920;realign_module;116.695;6057;11992;18049;json_converter;117.539;7707;7527;15234
output_classroom_easy_withValidator_o3_2025-05-17_16-10-56;57.14286;100;100;99.99999;99.99999;35;;1233.883;master_planner;5.533;1157;324;1481;game_objects_size_module;95.414;829;11601;12430;relation_module;65.434;1892;7743;9635;wall_validator_module;49.584;880;5188;6068;collision_validator_module;92.298;822;5346;6168;realign_module;53.736;2657;5560;8217;wall_validator_module;36.457;2480;3696;6176;collision_validator_module;135.073;2422;14932;17354;realign_module;40.036;3309;4248;7557;json_converter;190.391;4167;12136;16303
output_classroom_easy_withValidator_o3_2025-05-17_16-14-23;66.07143;14.28571;25.4902;94.67941;98.71404;56;;1442.517;master_planner;5.862;1157;328;1485;game_objects_size_module;58.936;918;6577;7495;relation_module;99.882;1774;12820;14594;object_placement_module;247.346;19297;12728;32025;wall_validator_module;79.246;8813;8180;16993;collision_validator_module;172.948;8755;14781;23536;realign_module;153.721;10017;17009;27026;wall_validator_module;40.791;7804;4919;12723;collision_validator_module;249.342;7746;26344;34090;realign_module;126.363;8802;13746;22548;json_converter;93.178;10086;8522;18608
output_classroom_easy_withValidator_o3_2025-05-17_16-14-35;75;87.5;86.20689;99.47848;96.94376;64;;1453.074;master_planner;5.449;1157;319;1476;game_objects_size_module;44.903;731;4773;5504;relation_module;76.185;1713;9868;11581;object_placement_module;195.017;19125;11454;30579;wall_validator_module;87.885;8718;8493;17211;collision_validator_module;150.377;8660;14647;23307;realign_module;232.780;9975;23033;33008;wall_validator_module;21.292;8954;1903;10857;collision_validator_module;217.803;8896;22997;31893;realign_module;162.680;9046;16219;25265;json_converter;146.378;11334;12376;23710
output_classroom_easy_withValidator_o3_2025-05-17_16-18-12;61.81818;74.54546;100;96.96117;99.25791;55;;1668.421;master_planner;6.226;1157;355;1512;game_objects_size_module;69.312;659;8297;8956;relation_module;80.115;1395;7936;9331;object_placement_module;125.815;18021;12514;30535;wall_validator_module;75.696;8936;7143;16079;collision_validator_module;173.672;8878;17887;26765;realign_module;118.136;9993;13677;23670;wall_validator_module;53.764;7635;3684;11319;collision_validator_module;153.752;7577;14637;22214;realign_module;114.102;8327;8983;17310;json_converter;113.925;9894;9313;19207
output_classroom_easy_withValidator_o3_2025-05-17_16-18-24;58.10811;67.56757;79.41177;97.50702;98.46764;74;;1681.318;master_planner;5.550;1157;313;1470;game_objects_size_module;55.069;617;6609;7226;relation_module;52.537;1467;6541;8008;object_placement_module;255.412;18341;14553;32894;wall_validator_module;71.826;10185;8240;18425;collision_validator_module;198.607;10127;14124;24251;realign_module;224.139;10756;22519;33275;wall_validator_module;73.547;9843;6320;16163;collision_validator_module;246.881;9785;23882;33667;realign_module;215.719;10747;20614;31361;json_converter;162.645;12203;13706;25909
output_classroom_easy_withValidator_o3_2025-05-17_16-18-43;63.15789;78.94736;92.30769;97.37752;96.55825;57;;1700.649;master_planner;6.150;1157;356;1513;game_objects_size_module;64.325;856;7106;7962;relation_module;94.591;1751;12152;13903;object_placement_module;164.343;20159;11685;31844;wall_validator_module;48.566;9274;2367;11641;collision_validator_module;169.323;9216;15809;25025;realign_module;265.868;10190;21675;31865;wall_validator_module;41.913;8209;3313;11522;collision_validator_module;168.563;8151;16916;25067;realign_module;171.789;8790;16634;25424;json_converter;141.860;10442;12199;22641
output_classroom_easy_withValidator_o3_2025-05-17_16-18-45;62.5;7.142857;8;81.9448;99.4938;56;;1702.812;master_planner;6.912;1157;400;1557;game_objects_size_module;61.407;793;7303;8096;relation_module;101.839;1669;11870;13539;object_placement_module;286.022;19856;13219;33075;wall_validator_module;64.901;8651;6518;15169;collision_validator_module;187.037;8593;20377;28970;realign_module;158.493;12341;15322;27663;wall_validator_module;100.935;6061;8139;14200;collision_validator_module;85.182;6003;9349;15352;realign_module;155.922;7427;17092;24519;json_converter;132.204;10048;11334;21382
output_classroom_easy_withValidator_o3_2025-05-17_16-19-39;66.66666;33.33333;30.15873;95.58653;92.352;69;;1756.643;master_planner;5.800;1157;323;1480;game_objects_size_module;52.343;595;6380;6975;relation_module;124.121;1480;12775;14255;object_placement_module;172.469;18699;14001;32700;wall_validator_module;58.990;10603;5360;15963;collision_validator_module;136.639;10545;14512;25057;realign_module;107.405;11285;10912;22197;wall_validator_module;18.289;8998;1266;10264;collision_validator_module;171.064;8940;17709;26649;realign_module;216.961;9091;21758;30849;json_converter;136.788;10411;12261;22672
output_classroom_easy_withValidator_o3_2025-05-17_16-19-47;54.76191;2.380952;36.70886;95.84361;98.21892;84;;1766.276;master_planner;5.861;1157;312;1469;game_objects_size_module;35.201;443;4618;5061;relation_module;89.468;1582;11664;13246;object_placement_module;224.152;18448;19177;37625;wall_validator_module;71.261;11410;7462;18872;collision_validator_module;101.548;11352;10930;22282;realign_module;273.334;12045;28403;40448;wall_validator_module;27.293;11310;2421;13731;collision_validator_module;96.086;11252;11061;22313;realign_module;590.618;11692;28122;39814;json_converter;155.571;13822;15724;29546
output_classroom_easy_withValidator_o4-mini_2025-05-17_16-40-45;21.21212;33.33333;60.71429;97.68629;99.05006;33;;1088.860;master_planner;5.606;1157;331;1488;game_objects_size_module;74.337;1052;6892;7944;relation_module;116.885;1735;13397;15132;object_placement_module;191.377;18684;19328;38012;wall_validator_module;73.998;9179;8559;17738;collision_validator_module;176.559;9121;16800;25921;realign_module;107.560;10220;10431;20651;wall_validator_module;12.206;2955;1346;4301;collision_validator_module;112.368;2897;10181;13078;realign_module;44.392;3497;4186;7683;json_converter;74.198;5137;7519;12656
output_classroom_easy_withValidator_o4-mini_2025-05-17_16-41-50;61.66667;81.66666;92.59259;96.65444;98.09869;60;;1153.601;master_planner;5.051;1157;302;1459;game_objects_size_module;41.916;606;4057;4663;relation_module;106.677;1576;11176;12752;object_placement_module;162.642;18869;15441;34310;wall_validator_module;30.119;9150;2614;11764;collision_validator_module;140.119;9092;14790;23882;realign_module;150.135;9677;17301;26978;wall_validator_module;22.749;8198;2551;10749;collision_validator_module;176.707;8140;14303;22443;realign_module;93.835;8160;8021;16181;json_converter;108.921;10479;10538;21017
output_classroom_easy_withValidator_o4-mini_2025-05-17_16-46-47;61.66667;81.66666;92.59259;96.65443;98.09869;60;;1449.523;master_planner;7.546;1157;306;1463;game_objects_size_module;65.223;951;5431;6382;relation_module;121.618;1551;12290;13841;object_placement_module;183.072;10729;18461;29190;wall_validator_module;122.450;10530;11448;21978;collision_validator_module;146.893;10472;15322;25794;realign_module;264.640;11678;23801;35479;wall_validator_module;47.539;9326;2357;11683;collision_validator_module;141.677;9268;13617;22885;realign_module;122.858;9955;11937;21892;json_converter;125.445;11583;10279;21862
output_classroom_easy_withValidator_o4-mini_2025-05-17_16-47-05;55.88235;64.70588;90.32258;96.98907;98.64204;68;;1467.916;master_planner;5.279;1157;324;1481;game_objects_size_module;59.326;579;5758;6337;relation_module;64.824;1358;8503;9861;object_placement_module;181.387;18634;18057;36691;wall_validator_module;83.382;10188;7331;17519;collision_validator_module;86.999;10130;10092;20222;realign_module;212.619;10726;21176;31902;wall_validator_module;80.647;8511;8948;17459;collision_validator_module;224.252;8453;15868;24321;realign_module;187.459;9206;17458;26664;json_converter;177.804;10786;12071;22857
output_classroom_easy_withValidator_o4-mini_2025-05-17_16-47-50;63.63636;77.27273;96.66666;98.95546;99.26765;66;;1514.278;master_planner;7.023;1157;306;1463;game_objects_size_module;115.070;627;11073;11700;relation_module;129.961;1323;12144;13467;object_placement_module;162.584;18785;14076;32861;wall_validator_module;42.680;9131;5046;14177;collision_validator_module;118.482;9073;12075;21148;realign_module;247.242;11344;24858;36202;wall_validator_module;64.757;9102;3828;12930;collision_validator_module;179.479;9044;17434;26478;realign_module;159.325;9680;13910;23590;json_converter;183.021;11763;12147;23910
output_classroom_easy_withValidator_o4-mini_2025-05-17_16-48-12;11.9403;14.92537;25.80645;91.82321;92.25762;67;;1536.568;master_planner;7.662;1157;351;1508;game_objects_size_module;99.855;540;9486;10026;relation_module;158.382;1631;14390;16021;object_placement_module;176.053;18752;17081;35833;wall_validator_module;32.307;6831;2811;9642;collision_validator_module;92.310;6773;10023;16796;realign_module;132.407;7423;12821;20244;wall_validator_module;59.684;6071;4726;10797;collision_validator_module;184.426;6013;18112;24125;realign_module;208.395;6979;20630;27609;json_converter;155.908;11361;14781;26142
